YEAR,MO,DY,QV2M,RH2M,PRECTOTCORR
2010,2,26,12.94,53.19,0
2010,2,27,10.68,46.31,0
2010,2,28,8.73,39.44,0
2010,3,1,10.38,47.88,0
2010,3,2,9.4,42.38,0
2010,3,3,8.18,34.19,0
2010,3,4,9.28,38,0
2010,3,5,10.86,45,0
2010,3,6,12.27,49,0
2010,3,7,12.88,49.38,0
2010,3,8,12.94,45.88,0
2010,3,9,12.27,47.19,0
2010,3,10,13.18,53.44,0
2010,3,11,12.27,49.19,0
2010,3,12,11.84,47.75,0
2010,3,13,10.13,40.19,0
2010,3,14,10.25,38.31,0
2010,3,15,9.46,34.44,0
2010,3,16,11.66,44.62,0
2010,3,17,11.35,46.25,0
2010,3,18,10.86,45.94,0
2010,3,19,8.79,36.88,0
2010,3,20,7.57,27.38,0
2010,3,21,7.26,26.38,0
2010,3,22,7.57,28.38,0
2010,3,23,8.97,35.38,0
2010,3,24,11.47,47.38,0
2010,3,25,11.84,47.06,0
2010,3,26,12.27,50.44,0
2010,3,27,13.49,55.06,0
2010,3,28,14.53,54.5,0
2010,3,29,13.43,50.25,0
2010,3,30,14.04,50.25,0
2010,3,31,13.85,47.06,0.01
2010,4,1,9.34,31.94,0
2010,4,2,8.91,32.5,0
2010,4,3,14.4,51.31,0
2010,4,4,13.06,46.44,0
2010,4,5,11.78,40.94,0
2010,4,6,12.45,42.88,0
2010,4,7,13.12,45.81,0
2010,4,8,13.18,48.31,0
2010,4,9,12.27,41.56,0
2010,4,10,12.63,40,0
2010,4,11,13.43,42.62,0
2010,4,12,14.16,43.38,1.05
2010,4,13,13.55,38.81,0.01
2010,4,14,14.59,41.88,0.05
2010,4,15,14.65,43.88,0
2010,4,16,14.34,47.44,0
2010,4,17,13.55,48.44,0
2010,4,18,14.77,49.81,0
2010,4,19,14.1,42.69,0
2010,4,20,11.54,31.75,0
2010,4,21,14.65,43.31,4.58
2010,4,22,14.4,43.44,0.18
2010,4,23,13.49,40.94,0.1
2010,4,24,13.55,40.94,0
2010,4,25,13.73,42.69,0
2010,4,26,13.55,45.25,2.72
2010,4,27,14.53,48.75,0.31
2010,4,28,14.16,46.88,0.07
2010,4,29,13.98,47.69,0.03
2010,4,30,15.5,54.62,0
2010,5,1,11.72,40.38,0.01
2010,5,2,11.41,37.88,0.01
2010,5,3,12.7,39.38,0.01
2010,5,4,12.94,41.19,0.55
2010,5,5,13.37,42.81,0.04
2010,5,6,14.34,44.69,0
2010,5,7,14.53,45.38,0.04
2010,5,8,14.4,44,0
2010,5,9,13.73,39.06,0
2010,5,10,13.73,36,0
2010,5,11,13.43,34.81,0
2010,5,12,13.98,35.19,0
2010,5,13,14.22,37.25,0
2010,5,14,15.87,43.12,0.28
2010,5,15,15.32,42.06,0.85
2010,5,16,15.56,42.62,0.34
2010,5,17,15.14,43.81,0.17
2010,5,18,14.71,43.62,0.7
2010,5,19,18.86,70.88,18.92
2010,5,20,19.35,84.38,55.56
2010,5,21,18.92,74.19,13.95
2010,5,22,18.07,63.31,0.8
2010,5,23,18.19,60.5,0
2010,5,24,17.33,53.62,0
2010,5,25,14.16,40.75,0
2010,5,26,13.73,38.75,0
2010,5,27,13.98,40.94,0
2010,5,28,14.47,40.81,0
2010,5,29,14.28,39.75,0.01
2010,5,30,15.2,46.88,0.02
2010,5,31,14.53,45.38,0
2010,6,1,15.93,47.56,0.46
2010,6,2,16.42,51.62,1.46
2010,6,3,16.42,51.06,0
2010,6,4,17.27,54.94,4.19
2010,6,5,16.36,54.31,0.01
2010,6,6,15.87,51.81,0.01
2010,6,7,15.26,57.5,0.07
2010,6,8,15.62,53.81,1.46
2010,6,9,15.75,57.19,0.58
2010,6,10,15.56,55.94,2.46
2010,6,11,17.27,63.31,16.17
2010,6,12,19.04,75.75,7.44
2010,6,13,18.37,72.12,3.16
2010,6,14,18.13,71.19,2.37
2010,6,15,16.72,64.44,3.44
2010,6,16,16.42,64.38,1.51
2010,6,17,15.99,58.75,1.42
2010,6,18,17.21,70.38,13.38
2010,6,19,18.19,71.69,5.18
2010,6,20,18.37,78.12,1.04
2010,6,21,17.46,71.44,0.32
2010,6,22,16.97,65.44,0.01
2010,6,23,17.88,68.88,0.12
2010,6,24,16.66,67.25,0.38
2010,6,25,17.27,64.75,1.58
2010,6,26,16.85,61.12,0.02
2010,6,27,15.56,55.38,0.01
2010,6,28,17.15,66.31,0.12
2010,6,29,17.15,60.88,0.21
2010,6,30,17.7,66.56,4.54
2010,7,1,17.58,73.69,10.32
2010,7,2,16.78,71.19,9.26
2010,7,3,15.26,60,0.47
2010,7,4,15.5,58.75,0.14
2010,7,5,17.64,73.44,57.35
2010,7,6,17.94,78.88,10.71
2010,7,7,17.64,82.62,22.98
2010,7,8,17.58,79.19,6.82
2010,7,9,17.03,70.81,0.82
2010,7,10,18.86,75.69,15.07
2010,7,11,18.98,79.62,6.09
2010,7,12,17.94,80.62,1.37
2010,7,13,16.48,71.38,0.43
2010,7,14,15.81,73.31,0.55
2010,7,15,18.13,79.69,8.75
2010,7,16,18.92,83.19,19.93
2010,7,17,18.74,82.88,4.73
2010,7,18,17.88,75.88,0.13
2010,7,19,18.43,81.81,0.09
2010,7,20,18.62,79.69,1.97
2010,7,21,19.1,79.88,8.07
2010,7,22,18.37,80.12,1.65
2010,7,23,18.43,79.5,14.32
2010,7,24,18.07,83.38,10.95
2010,7,25,17.94,82.25,9.66
2010,7,26,17.58,77.38,3.45
2010,7,27,18.43,78.38,7.1
2010,7,28,18.74,83.44,12.34
2010,7,29,18.55,83.25,4.76
2010,7,30,17.7,77.56,3.05
2010,7,31,17.88,75.5,0.06
2010,8,1,18.07,75.19,0
2010,8,2,18.13,75.38,0.29
2010,8,3,18.43,79.75,0.52
2010,8,4,18.31,82.06,0.62
2010,8,5,17.7,78.25,3.66
2010,8,6,17.15,80.69,3.99
2010,8,7,16.17,72.75,0.72
2010,8,8,16.78,73.19,0.9
2010,8,9,17.52,72.56,0.31
2010,8,10,17.46,70.5,0.03
2010,8,11,18.8,76.88,1.38
2010,8,12,19.1,78.25,7.57
2010,8,13,18.98,79.69,8.31
2010,8,14,18.62,75.94,0.34
2010,8,15,19.1,80.94,8.21
2010,8,16,19.1,82.31,1.29
2010,8,17,19.53,80.56,13.95
2010,8,18,19.04,81.88,3.45
2010,8,19,18.74,81.38,3.1
2010,8,20,18.8,84.38,2.6
2010,8,21,18.8,85.25,3.12
2010,8,22,18.68,79.56,3.93
2010,8,23,19.29,78.44,10.36
2010,8,24,20.08,83.44,8.58
2010,8,25,19.29,86.44,20.51
2010,8,26,18.98,84.62,11.51
2010,8,27,18.55,83.12,0.24
2010,8,28,18.43,79.06,1
2010,8,29,18.86,85.06,7.48
2010,8,30,18.01,84.88,7.79
2010,8,31,17.33,79.12,0.79
2010,9,1,17.7,78.19,0.01
2010,9,2,18.49,80.94,5.29
2010,9,3,18.74,87.56,14.44
2010,9,4,18.31,84.44,10.44
2010,9,5,18.13,81.69,3.46
2010,9,6,18.43,83.5,9.79
2010,9,7,18.55,87.06,3.6
2010,9,8,18.19,81.62,1.41
2010,9,9,18.55,80.69,1.23
2010,9,10,18.49,80.25,2.28
2010,9,11,18.55,83.75,5.21
2010,9,12,18.92,88.44,12.25
2010,9,13,18.74,84.88,25.02
2010,9,14,18.62,87.19,11.88
2010,9,15,18.25,86.12,5.15
2010,9,16,18.92,85.69,4.77
2010,9,17,18.25,85.94,1.98
2010,9,18,18.37,83.88,2.32
2010,9,19,18.43,82.69,0.42
2010,9,20,18.37,82.56,0.02
2010,9,21,18.49,83.56,6.44
2010,9,22,18.74,84,3.53
2010,9,23,18.8,83.12,1.21
2010,9,24,18.68,81.62,5.28
2010,9,25,18.49,81.38,4.52
2010,9,26,18.62,85.38,0.58
2010,9,27,19.04,89.38,1.14
2010,9,28,19.04,88,0.29
2010,9,29,17.09,79.5,2.97
2010,9,30,17.7,80.69,8.7
2010,10,1,17.52,86,4.85
2010,10,2,18.62,90.06,3.59
2010,10,3,18.55,89,0.47
2010,10,4,18.55,82.44,1.12
2010,10,5,18.43,78.38,1.91
2010,10,6,19.23,89.06,3.77
2010,10,7,18.74,83.56,1.33
2010,10,8,18.74,83.12,0
2010,10,9,18.55,79.75,0
2010,10,10,16.66,74.12,0
2010,10,11,17.58,80.44,0
2010,10,12,17.21,79.38,0
2010,10,13,16.42,77.81,0
2010,10,14,15.93,77.31,0
2010,10,15,15.75,76.06,0.21
2010,10,16,16.42,82.19,5.11
2010,10,17,17.46,82.06,4.54
2010,10,18,16.85,81.19,4.36
2010,10,19,18.07,82.69,2.19
2010,10,20,18.62,82.06,0.27
2010,10,21,18.92,82.81,3.01
2010,10,22,18.68,85.12,2.43
2010,10,23,18.92,89.62,16.27
2010,10,24,18.31,89.88,3.17
2010,10,25,17.46,85.12,0.32
2010,10,26,17.64,84.56,0
2010,10,27,16.54,82.56,0
2010,10,28,14.59,81.56,1.97
2010,10,29,16.05,88.62,3.4
2010,10,30,16.78,91.81,21.78
2010,10,31,16.42,92.5,17.52
2010,11,1,17.21,93.56,5.99
2010,11,2,17.46,89.69,8.4
2010,11,3,18.07,92.19,5.09
2010,11,4,17.82,89.19,7.49
2010,11,5,17.46,88.31,1.02
2010,11,6,15.75,85,0.4
2010,11,7,16.36,87.94,8.16
2010,11,8,18.55,88.94,7.33
2010,11,9,18.86,92.44,4.23
2010,11,10,17.94,86.12,1.98
2010,11,11,17.82,90.75,3.71
2010,11,12,17.27,83.56,0.44
2010,11,13,17.76,84.62,0.05
2010,11,14,18.19,87.19,3.62
2010,11,15,17.21,87,0.23
2010,11,16,16.3,85.81,1.7
2010,11,17,18.13,93.88,4.44
2010,11,18,17.64,88.69,1.16
2010,11,19,17.21,86.31,1.17
2010,11,20,16.97,84.06,0.06
2010,11,21,17.09,84.5,0.11
2010,11,22,16.11,83.06,0
2010,11,23,15.81,83.69,0
2010,11,24,16.54,86.38,0
2010,11,25,16.11,85.12,0
2010,11,26,14.16,79.81,0
2010,11,27,14.16,82.75,0
2010,11,28,15.62,85.62,0.53
2010,11,29,15.5,85.62,0.19
2010,11,30,14.77,81.12,0
2010,12,1,15.62,85.31,0.09
2010,12,2,16.3,86.94,0.36
2010,12,3,14.47,82.19,0.03
2010,12,4,12.76,77.88,0
2010,12,5,12.02,78.69,0.28
2010,12,6,12.7,85.25,2.57
2010,12,7,14.65,91.69,15.54
2010,12,8,15.75,88,4.37
2010,12,9,15.2,81.12,0.05
2010,12,10,15.01,81.44,0.7
2010,12,11,14.89,80.62,2.13
2010,12,12,14.65,77.5,0.72
2010,12,13,14.04,78.06,0.03
2010,12,14,12.82,75.56,0
2010,12,15,10.99,72.06,0
2010,12,16,11.54,76,0
2010,12,17,11.47,76.5,0
2010,12,18,8.73,67.75,0
2010,12,19,9.52,73.31,0
2010,12,20,9.22,72.62,0
2010,12,21,8.3,65.75,0
2010,12,22,8.06,61.88,0
2010,12,23,9.4,69.62,0
2010,12,24,10.5,75.06,0
2010,12,25,10.44,71.31,0
2010,12,26,10.5,73,0
2010,12,27,10.62,75.62,0
2010,12,28,9.89,72.5,0
2010,12,29,11.05,75.25,0
2010,12,30,12.02,78.44,0
2010,12,31,11.6,76.38,0
2011,1,1,12.15,75.62,0
2011,1,2,12.33,76,0
2011,1,3,13.85,79.88,0
2011,1,4,13.85,81.31,0
2011,1,5,11.84,74.94,0
2011,1,6,8.97,67.81,0
2011,1,7,8.3,62.44,0
2011,1,8,10.01,69.12,0
2011,1,9,10.07,68.31,0
2011,1,10,7.08,53.31,0
2011,1,11,7.08,54.31,0
2011,1,12,7.45,56.94,0
2011,1,13,9.34,65.56,0
2011,1,14,9.34,61.81,0
2011,1,15,10.74,71.38,0
2011,1,16,9.83,65.12,0
2011,1,17,9.22,60.94,0
2011,1,18,7.63,52.31,0
2011,1,19,9.95,65.69,0
2011,1,20,11.35,68.25,0
2011,1,21,11.11,69.06,0
2011,1,22,10.62,67.12,0
2011,1,23,11.23,70.56,0
2011,1,24,11.35,69.94,0
2011,1,25,11.17,69.31,0
2011,1,26,11.47,70.19,0
2011,1,27,10.93,66.38,0
2011,1,28,11.11,66,0
2011,1,29,11.84,66.94,0
2011,1,30,11.72,66.56,0
2011,1,31,11.66,66,0
2011,2,1,11.05,62.88,0
2011,2,2,11.41,64.94,0
2011,2,3,11.72,66.94,0
2011,2,4,11.41,65.38,0
2011,2,5,11.6,65.94,0
2011,2,6,11.9,66.75,0
2011,2,7,10.99,62.81,0
2011,2,8,9.4,56,0
2011,2,9,8.24,49.19,0
2011,2,10,8.85,50.69,0
2011,2,11,8.97,50.56,0
2011,2,12,8.54,46.94,0
2011,2,13,8.67,46.19,0
2011,2,14,7.57,41.44,0
2011,2,15,9.28,57.31,0
2011,2,16,12.02,62.81,0
2011,2,17,13.24,60.94,0
2011,2,18,13.37,61.94,0.86
2011,2,19,13.85,62.31,0.34
2011,2,20,14.47,65.56,0.03
2011,2,21,15.44,72.56,8.62
2011,2,22,14.22,71.81,0.51
2011,2,23,13.49,69.06,0.03
2011,2,24,13.31,66.56,0.05
2011,2,25,12.88,62,0.33
2011,2,26,13.24,62.94,0.41
2011,2,27,11.72,56.06,0.02
2011,2,28,11.66,57.25,0
2011,3,1,12.7,61.06,0
2011,3,2,11.54,55.75,0
2011,3,3,10.01,47.62,0
2011,3,4,9.03,42.44,0
2011,3,5,8.36,38.31,0
2011,3,6,7.14,32.25,0
2011,3,7,7.08,27.38,0
2011,3,8,8.12,30.88,0
2011,3,9,8.48,33.19,0
2011,3,10,10.19,45,0
2011,3,11,11.6,53.25,0
2011,3,12,12.33,55.75,0
2011,3,13,12.33,54,0
2011,3,14,12.08,52.12,0
2011,3,15,11.72,49.69,0
2011,3,16,11.41,49.38,0
2011,3,17,11.35,50.12,0
2011,3,18,10.25,49.25,0
2011,3,19,10.25,47.38,0
2011,3,20,10.13,46.12,0
2011,3,21,11.11,49.5,0
2011,3,22,11.9,49.75,0
2011,3,23,11.78,48.31,0
2011,3,24,12.21,52.94,0
2011,3,25,12.94,55.06,0
2011,3,26,12.08,50.19,0.44
2011,3,27,10.38,40,0
2011,3,28,9.83,40.69,0
2011,3,29,11.17,46.56,0
2011,3,30,10.74,43.19,0
2011,3,31,9.22,37.69,0
2011,4,1,9.22,37.25,0
2011,4,2,11.96,47.69,0
2011,4,3,13.67,51.19,0
2011,4,4,10.86,41.94,0
2011,4,5,12.51,47.69,0
2011,4,6,14.22,54.19,0
2011,4,7,12.57,49.06,0
2011,4,8,12.15,46.69,0
2011,4,9,12.57,47,0.01
2011,4,10,12.33,49.25,0
2011,4,11,11.96,47.31,0
2011,4,12,11.35,42.19,0
2011,4,13,12.02,45.19,0
2011,4,14,13.18,50.75,0.24
2011,4,15,14.34,53.81,1.39
2011,4,16,13.79,51.62,0.04
2011,4,17,12.7,46.75,0
2011,4,18,13.12,45.31,0
2011,4,19,13.18,45.31,0.02
2011,4,20,15.2,55.75,0
2011,4,21,14.59,53.75,3.28
2011,4,22,15.01,61.06,3.22
2011,4,23,14.65,61.06,0.31
2011,4,24,15.14,60.12,0.01
2011,4,25,14.89,57.81,0
2011,4,26,15.2,57.62,0
2011,4,27,14.65,55.38,0
2011,4,28,14.59,50.88,0.06
2011,4,29,14.59,47.06,0.05
2011,4,30,15.44,52.31,0
2011,5,1,14.77,49.81,0
2011,5,2,13.85,42.25,0.77
2011,5,3,11.47,32.81,0.02
2011,5,4,12.27,36.81,0
2011,5,5,8.24,24.5,0
2011,5,6,11.23,33.56,0
2011,5,7,11.96,33.62,0
2011,5,8,8.91,24.75,0
2011,5,9,9.4,26.12,0.91
2011,5,10,11.54,31.88,1.06
2011,5,11,12.02,35.94,0
2011,5,12,12.7,37.06,0
2011,5,13,12.39,34.75,0
2011,5,14,12.88,35.75,0.02
2011,5,15,13.43,38.25,0
2011,5,16,14.89,47.5,0
2011,5,17,14.65,52.06,0
2011,5,18,15.08,49.12,0
2011,5,19,14.4,42.88,0.13
2011,5,20,13.31,38.5,0.05
2011,5,21,11.9,33.5,0
2011,5,22,11.96,31.69,0
2011,5,23,12.27,30.75,0.07
2011,5,24,14.04,36.44,0.04
2011,5,25,15.81,48.94,9.25
2011,5,26,16.91,58.12,0.41
2011,5,27,16.11,57,6.62
2011,5,28,16.78,64.75,2.36
2011,5,29,15.5,53,1.12
2011,5,30,15.87,50.5,0.15
2011,5,31,16.97,54.5,1.32
2011,6,1,16.72,60.44,3.35
2011,6,2,16.42,57.94,0.22
2011,6,3,16.42,58.44,0.04
2011,6,4,16.17,55.62,0.35
2011,6,5,16.11,55.62,0.13
2011,6,6,15.62,53.31,9.94
2011,6,7,15.44,63.94,12.56
2011,6,8,16.3,64.19,3.97
2011,6,9,16.66,60.5,0.07
2011,6,10,16.48,59.94,0
2011,6,11,15.93,60.94,0
2011,6,12,14.77,56.5,0
2011,6,13,15.26,54.5,0.19
2011,6,14,16.3,61.25,0.36
2011,6,15,12.57,50.31,0.44
2011,6,16,12.88,49.75,0.49
2011,6,17,13.31,51.69,0.74
2011,6,18,14.65,51.94,0.2
2011,6,19,14.4,47,0
2011,6,20,15.26,51.75,3.14
2011,6,21,15.08,54.69,0.13
2011,6,22,15.01,50.56,0
2011,6,23,15.32,50.06,0.18
2011,6,24,14.95,46.94,0.55
2011,6,25,14.53,49.44,1.98
2011,6,26,13.98,50.88,0.88
2011,6,27,14.95,54.44,4.51
2011,6,28,16.6,62.38,0.76
2011,6,29,15.38,55.31,0
2011,6,30,14.22,48.19,0
2011,7,1,15.99,54.94,3.25
2011,7,2,16.54,67.88,1.26
2011,7,3,15.81,65.19,3.53
2011,7,4,16.24,68.25,3.92
2011,7,5,17.58,78.56,30.88
2011,7,6,16.24,77.44,6.37
2011,7,7,15.5,62.88,0.09
2011,7,8,15.56,59.56,0.03
2011,7,9,15.62,55.94,0
2011,7,10,15.38,54.94,0.01
2011,7,11,15.87,57.06,0.71
2011,7,12,16.42,68.25,5.72
2011,7,13,17.4,79.06,14.61
2011,7,14,16.72,71.94,3.7
2011,7,15,16.54,64.19,0.33
2011,7,16,16.85,65.69,2.66
2011,7,17,17.27,67.88,0.73
2011,7,18,17.09,70.25,0.01
2011,7,19,16.17,62.75,0.01
2011,7,20,16.66,65.31,3.08
2011,7,21,17.09,69.69,1.6
2011,7,22,16.42,64.94,2.5
2011,7,23,16.17,63.25,2.15
2011,7,24,16.6,63.38,0.28
2011,7,25,17.46,69.75,8.96
2011,7,26,17.15,70.19,2.77
2011,7,27,16.85,69.12,1.71
2011,7,28,15.81,62.19,0.56
2011,7,29,17.88,74,16.56
2011,7,30,17.7,72.56,5.59
2011,7,31,17.09,70.62,0.63
2011,8,1,16.36,69.31,0.99
2011,8,2,16.78,70.44,2.44
2011,8,3,16.42,69.12,3.2
2011,8,4,16.3,65.19,1.52
2011,8,5,17.27,67.25,1.27
2011,8,6,16.3,67.94,0.13
2011,8,7,16.72,63.44,0.61
2011,8,8,16.78,66.5,0.49
2011,8,9,16.3,61.75,0.02
2011,8,10,16.24,60.12,0
2011,8,11,15.75,56.62,0
2011,8,12,15.99,62.62,0.74
2011,8,13,17.27,68,3.31
2011,8,14,17.88,75,7.28
2011,8,15,17.03,69.5,1.79
2011,8,16,18.01,76.12,3.65
2011,8,17,18.49,82.12,15.51
2011,8,18,18.25,83.06,10.45
2011,8,19,17.82,82.81,8.71
2011,8,20,18.19,79,25.72
2011,8,21,18.55,84.94,19.34
2011,8,22,18.74,83.12,6.66
2011,8,23,19.04,83.38,10.86
2011,8,24,19.1,86,8.09
2011,8,25,18.74,85.31,1.74
2011,8,26,17.82,80.5,0.96
2011,8,27,16.85,77.75,2.32
2011,8,28,16.6,77,1.84
2011,8,29,17.33,75.12,0.21
2011,8,30,17.88,75.81,0.99
2011,8,31,17.76,79.19,2.36
2011,9,1,18.19,80.56,2.77
2011,9,2,18.31,77.62,1.06
2011,9,3,17.76,73.81,0.09
2011,9,4,17.52,75.38,0.82
2011,9,5,17.58,73.56,0.25
2011,9,6,17.46,71.19,0.04
2011,9,7,17.4,75.75,0.68
2011,9,8,17.46,74.94,0.06
2011,9,9,17.7,72.44,0.01
2011,9,10,17.4,71,0
2011,9,11,17.33,68.44,0
2011,9,12,17.21,67.38,0.03
2011,9,13,18.01,77.69,3.16
2011,9,14,17.64,83.81,2.43
2011,9,15,17.88,76.06,1.64
2011,9,16,18.49,77.88,0.4
2011,9,17,16.36,71.31,0.02
2011,9,18,17.15,73.94,0.14
2011,9,19,17.88,80,0.71
2011,9,20,17.21,73.5,0.13
2011,9,21,16.78,71.94,0.13
2011,9,22,16.36,69.81,0.01
2011,9,23,16.11,67.81,0.41
2011,9,24,15.81,67.25,0.03
2011,9,25,15.81,63.44,0
2011,9,26,16.24,65.88,1.95
2011,9,27,16.36,65.12,0.48
2011,9,28,16.85,69.19,2.51
2011,9,29,16.85,72.75,6.74
2011,9,30,14.65,63,0.01
2011,10,1,14.28,60.19,0
2011,10,2,14.59,60.31,0.01
2011,10,3,15.69,65.31,7.13
2011,10,4,16.36,73.81,2.76
2011,10,5,16.3,69.81,1.12
2011,10,6,15.69,65.25,0.13
2011,10,7,15.44,62.69,0.02
2011,10,8,16.11,64.44,0
2011,10,9,16.48,67.69,0.09
2011,10,10,17.88,76.81,6.85
2011,10,11,16.3,71.44,6.98
2011,10,12,17.76,81.56,3.17
2011,10,13,17.4,77.62,0.41
2011,10,14,17.15,71.88,0.03
2011,10,15,17.4,71.69,0.02
2011,10,16,16.24,66,0
2011,10,17,16.54,70.44,4.52
2011,10,18,15.08,66.75,0.09
2011,10,19,11.72,56.12,0
2011,10,20,11.96,55.69,0
2011,10,21,14.1,61.38,0
2011,10,22,15.2,64.75,0
2011,10,23,16.42,75.19,1.14
2011,10,24,16.24,75.44,3.03
2011,10,25,16.42,80.38,3.23
2011,10,26,16.48,82.81,9.21
2011,10,27,16.36,80.06,3.01
2011,10,28,15.99,76.19,1.66
2011,10,29,15.26,72.69,0.55
2011,10,30,15.08,70.88,0.25
2011,10,31,15.56,74.75,1.36
2011,11,1,16.11,77.62,2.38
2011,11,2,16.05,78.19,2.24
2011,11,3,15.38,75.19,0.87
2011,11,4,12.51,63.75,0.01
2011,11,5,11.23,59.88,0
2011,11,6,10.86,59,0
2011,11,7,10.74,57.56,0
2011,11,8,10.07,53.75,0
2011,11,9,9.83,55.31,0
2011,11,10,10.99,60.75,0
2011,11,11,11.96,64.31,0
2011,11,12,12.63,65.12,0
2011,11,13,13.37,65.38,0
2011,11,14,13.61,66.75,0
2011,11,15,12.82,64.56,0
2011,11,16,10.62,58.75,0
2011,11,17,9.58,54.81,0
2011,11,18,8.85,52.5,0
2011,11,19,9.52,55.12,0
2011,11,20,10.8,61.62,0
2011,11,21,11.84,65.69,0
2011,11,22,12.7,68.44,0
2011,11,23,12.57,66.81,0
2011,11,24,12.02,65.38,0
2011,11,25,13.73,68.25,0.23
2011,11,26,14.65,69.62,0.39
2011,11,27,15.08,72.12,1.27
2011,11,28,14.47,67.88,0.31
2011,11,29,14.1,66.5,0.03
2011,11,30,13.73,65.69,0
2011,12,1,13.61,65.44,0
2011,12,2,13.06,63.44,0
2011,12,3,10.8,54.5,0
2011,12,4,11.17,57.06,0
2011,12,5,12.51,62.81,0
2011,12,6,12.63,64.25,0
2011,12,7,11.41,61.06,0
2011,12,8,11.17,62.88,0
2011,12,9,13.43,66.69,0
2011,12,10,14.22,66,0
2011,12,11,13.43,63.5,0
2011,12,12,13.06,64,0
2011,12,13,11.41,60.75,0
2011,12,14,10.07,56.06,0
2011,12,15,10.62,60.94,0
2011,12,16,11.47,64.69,0
2011,12,17,11.29,62.88,0
2011,12,18,10.93,63.88,0
2011,12,19,10.19,59.12,0
2011,12,20,9.52,56.62,0
2011,12,21,10.07,61.56,0
2011,12,22,9.46,59.19,0
2011,12,23,9.4,58.69,0
2011,12,24,7.14,47.19,0
2011,12,25,8.24,53.62,0
2011,12,26,6.9,46.56,0
2011,12,27,6.84,44.56,0
2011,12,28,4.64,28.38,0.02
2011,12,29,10.93,53.62,0.04
2011,12,30,14.53,72,0.29
2011,12,31,15.5,77.94,4.22
2012,1,1,16.05,81.31,4.8
2012,1,2,15.32,74.06,0.36
2012,1,3,14.22,68.88,0
2012,1,4,13.85,66.94,0
2012,1,5,13.61,66.12,0
2012,1,6,12.88,63.5,0
2012,1,7,11.84,62.12,0
2012,1,8,10.99,61.25,0
2012,1,9,12.08,65.19,0
2012,1,10,13.67,73.88,8.21
2012,1,11,13.12,75.5,3.88
2012,1,12,11.17,68.38,0.21
2012,1,13,6.47,46.75,0
2012,1,14,4.27,33.75,0
2012,1,15,4.64,35,0
2012,1,16,7.51,56,0
2012,1,17,7.69,52.94,0
2012,1,18,8.85,58.75,0
2012,1,19,10.25,64.06,0
2012,1,20,10.56,63.38,0
2012,1,21,9.64,58.31,0
2012,1,22,10.25,60.81,0
2012,1,23,11.29,64.56,0
2012,1,24,11.35,64.31,0
2012,1,25,10.74,61.5,0
2012,1,26,9.52,57,0
2012,1,27,9.4,56.88,0
2012,1,28,10.19,59.69,0
2012,1,29,10.8,61.88,0.01
2012,1,30,11.29,63.56,0.11
2012,1,31,10.93,61.56,0
2012,2,1,10.68,59.44,0
2012,2,2,10.86,60.06,0
2012,2,3,11.35,62.62,0
2012,2,4,11.05,61.06,0
2012,2,5,10.19,57.94,0
2012,2,6,9.64,54.94,0
2012,2,7,9.03,50,0
2012,2,8,8.79,48.31,0
2012,2,9,7.75,44.44,0
2012,2,10,6.23,33.5,0
2012,2,11,11.9,60.19,0
2012,2,12,12.39,61.12,0
2012,2,13,12.27,60.31,0
2012,2,14,11.78,57.69,0
2012,2,15,9.89,51.12,0
2012,2,16,10.86,55.56,0
2012,2,17,10.86,56,0
2012,2,18,9.7,54.25,0
2012,2,19,7.81,40.94,0
2012,2,20,7.87,36.44,0
2012,2,21,8.18,40.19,0
2012,2,22,8.91,42.38,0
2012,2,23,7.57,34.38,0
2012,2,24,6.41,29.06,0
2012,2,25,6.35,30.19,0
2012,2,26,6.41,29.81,0
2012,2,27,5.62,26,0
2012,2,28,6.1,28.44,0
2012,2,29,6.35,32.19,0
2012,3,1,9.52,46.25,0
2012,3,2,8.79,42.44,0
2012,3,3,4.52,20.94,0
2012,3,4,5.86,25.62,0
2012,3,5,11.6,52.06,0
2012,3,6,10.07,46.31,0
2012,3,7,9.28,43.06,0
2012,3,8,9.7,43.5,0
2012,3,9,4.88,22.44,0
2012,3,10,7.14,30,0
2012,3,11,12.15,53.75,0
2012,3,12,12.33,53.75,0
2012,3,13,14.04,56.62,0.79
2012,3,14,13.12,50.44,0.08
2012,3,15,7.87,32.88,0
2012,3,16,10.93,46.19,0
2012,3,17,9.83,42.12,0
2012,3,18,11.41,46.75,0
2012,3,19,9.52,37.56,0
2012,3,20,9.03,37.19,0
2012,3,21,11.72,48.56,0
2012,3,22,10.62,43.5,0
2012,3,23,8.06,36.19,0
2012,3,24,8.12,33.94,0
2012,3,25,8.85,38.25,0
2012,3,26,10.31,46.06,0
2012,3,27,10.62,46.88,0
2012,3,28,10.56,45.88,0
2012,3,29,11.23,46.88,0
2012,3,30,10.56,43.19,0.11
2012,3,31,12.94,49.94,0.75
2012,4,1,11.9,48.44,0
2012,4,2,10.93,43.81,0
2012,4,3,10.8,43.25,0
2012,4,4,10.86,41.31,0.08
2012,4,5,10.86,39.25,0.13
2012,4,6,12.15,44.5,0.07
2012,4,7,13.24,49.25,2.82
2012,4,8,13.92,51.62,1.07
2012,4,9,13.92,51,0
2012,4,10,13.31,47,0.04
2012,4,11,13.61,47.75,2.79
2012,4,12,13.55,49.88,0.64
2012,4,13,12.76,44.19,0.15
2012,4,14,12.76,46.62,1.14
